transaction_id,customer_id,amount,payment_method,product_category,customer_age,discount_rate,store_region
tx_ref_202396,usr_1875,222.24,Debit Card,Apparel,37.4,0.06,North
tx_ref_202397,usr_5702,676.25,Credit Card,Electronics,27.5,0.23,East
tx_ref_202398,usr_4803,6485.92,UPI,Digital Goods,28.7,0.21,West
tx_ref_202399,usr_8961,2298.15,UPI,Electronics,42.7,0.1,North
tx_ref_202400,usr_5583,177.58,UPI,Apparel,36.1,0.15,South
tx_ref_202401,usr_3754,1275.62,UPI,Electronics,38.3,0.27,West
tx_ref_202402,usr_7486,1380.75,UPI,Electronics,25.7,0.01,South
tx_ref_202403,usr_4441,1065.0,Debit Card,Home & Kitchen,40.6,0.3,East
tx_ref_202404,usr_1534,4679.5,Credit Card,Electronics,34.2,0.26,North
tx_ref_202405,usr_4881,543.08,UPI,Home & Kitchen,34.2,0.22,East
tx_ref_202406,usr_2949,3295.18,UPI,Apparel,38.0,0.02,East
tx_ref_202407,usr_6525,3578.13,Debit Card,Electronics,24.2,0.15,West
tx_ref_202408,usr_7152,302.25,Debit Card,Apparel,19.0,0.29,West
tx_ref_202409,usr_6125,3971.73,Cash,Home & Kitchen,23.9,0.22,South
tx_ref_202410,usr_3703,1726.87,Cash,Home & Kitchen,44.7,0.25,East
tx_ref_202411,usr_7809,151.86,Cash,Electronics,34.8,0.1,South
tx_ref_202412,usr_7949,721.84,UPI,Home & Kitchen,25.3,0.3,North
tx_ref_202413,usr_7830,5939.59,Debit Card,Home & Kitchen,25.0,0.26,South
tx_ref_202414,usr_8114,825.59,Credit Card,Home & Kitchen,36.2,0.04,North
tx_ref_202415,usr_1035,3813.06,Credit Card,Electronics,22.0,0.09,South
tx_ref_202416,usr_4511,4179.09,Cash,Electronics,42.6,0.2,West
tx_ref_202417,usr_1474,459.43,UPI,Electronics,23.2,0.25,North
tx_ref_202418,usr_1191,1716.62,Debit Card,Electronics,24.3,0.02,East
tx_ref_202419,usr_4353,2596.21,UPI,Home & Kitchen,35.4,0.16,North
tx_ref_202420,usr_2901,1297.91,Cash,Electronics,32.5,0.01,West
tx_ref_202421,usr_8401,6211.61,UPI,Electronics,19.6,0.01,East
tx_ref_202422,usr_6057,255.02,Credit Card,Home & Kitchen,34.1,0.16,South
tx_ref_202423,usr_8342,426.78,Cash,Apparel,18.0,0.26,South
tx_ref_202424,usr_2379,2918.98,Cash,Home & Kitchen,33.0,0.01,North
tx_ref_202425,usr_8334,2314.24,Credit Card,Apparel,18.0,0.28,South
tx_ref_202426,usr_2899,8707.73,Credit Card,Electronics,26.9,0.07,North
tx_ref_202427,usr_4655,6313.53,Cash,Electronics,37.3,0.05,North
tx_ref_202428,usr_1852,1548.07,UPI,Apparel,25.7,0.05,East
tx_ref_202429,usr_8071,3832.49,UPI,Home & Kitchen,,0.11,West
tx_ref_202430,usr_7988,1265.22,Credit Card,Apparel,26.4,0.3,West
tx_ref_202431,usr_7275,123.43,Credit Card,Digital Goods,26.1,0.22,East
tx_ref_202432,usr_1014,1332.53,UPI,Electronics,22.7,0.3,North
tx_ref_202433,usr_4264,172.59,UPI,Apparel,,0.3,North
tx_ref_202434,usr_1067,528.33,Credit Card,Apparel,33.1,0.13,South
tx_ref_202435,usr_6441,2242.31,UPI,Electronics,26.2,0.0,East
tx_ref_202436,usr_6441,1231.49,Cash,Electronics,25.3,0.17,West
tx_ref_202437,usr_7604,250.47,Debit Card,Apparel,37.1,0.13,South
tx_ref_202438,usr_4491,5389.08,UPI,Electronics,40.3,0.19,East
tx_ref_202439,usr_3945,1862.22,Credit Card,Apparel,29.6,0.05,West
tx_ref_202440,usr_3297,2484.08,Credit Card,Digital Goods,23.7,0.18,South
tx_ref_202441,usr_2407,927.42,UPI,Apparel,41.3,0.11,South
tx_ref_202442,usr_3849,4345.16,Credit Card,Electronics,31.6,0.14,South
tx_ref_202443,usr_7479,943.41,UPI,Home & Kitchen,41.8,0.07,East
tx_ref_202444,usr_3714,872.81,UPI,Home & Kitchen,18.0,0.06,East
tx_ref_202445,usr_6160,4920.1,UPI,Electronics,48.2,0.18,North
tx_ref_202446,usr_4238,1502.88,Credit Card,Apparel,42.1,0.03,West
tx_ref_202447,usr_1089,4256.59,UPI,Apparel,32.0,0.12,South
tx_ref_202448,usr_7459,4932.04,Debit Card,Electronics,38.7,0.25,North
tx_ref_202449,usr_7450,279.7,UPI,Electronics,35.2,0.25,South
tx_ref_202450,usr_2026,618.23,Debit Card,Apparel,34.7,0.18,South
tx_ref_202451,usr_4844,2330.43,UPI,Apparel,34.8,0.23,South
tx_ref_202452,usr_6929,289.74,UPI,Apparel,35.4,0.22,East
tx_ref_202453,usr_3140,1240.19,Credit Card,Apparel,25.8,0.0,South
tx_ref_202454,usr_7607,10559.47,UPI,Electronics,18.0,0.15,East
tx_ref_202455,usr_1605,2062.81,UPI,Apparel,40.1,0.19,West
tx_ref_202456,usr_4845,4072.44,UPI,Apparel,20.7,0.29,West
tx_ref_202457,usr_8202,628.31,Cash,Home & Kitchen,18.0,0.18,West
tx_ref_202458,usr_2103,1449.57,UPI,Electronics,31.3,0.05,North
tx_ref_202459,usr_3518,576.99,Credit Card,Apparel,40.1,0.02,East
tx_ref_202460,usr_2387,788.09,Credit Card,Electronics,32.9,0.21,South
tx_ref_202461,usr_4657,1513.34,Cash,Digital Goods,33.9,0.21,North
tx_ref_202462,usr_3119,1455.76,Debit Card,Apparel,23.3,0.06,North
tx_ref_202463,usr_7937,605.95,Cash,Apparel,25.4,0.29,West
tx_ref_202464,usr_2418,3623.74,UPI,Digital Goods,33.9,0.03,East
tx_ref_202465,usr_5584,2251.47,Cash,Home & Kitchen,36.2,0.18,West
tx_ref_202466,usr_6690,194.61,Credit Card,Digital Goods,46.0,0.21,West
tx_ref_202467,usr_4947,781.99,UPI,Apparel,33.2,0.17,East
tx_ref_202468,usr_3962,3577.51,Credit Card,Electronics,23.4,0.29,North
tx_ref_202469,usr_3264,2195.53,Credit Card,Apparel,54.7,0.22,East
tx_ref_202470,usr_8073,2545.16,Credit Card,Apparel,36.4,0.02,East
tx_ref_202471,usr_7457,173.21,Cash,Electronics,44.2,0.05,East
tx_ref_202472,usr_4026,3096.3,Debit Card,Electronics,19.7,0.09,North
tx_ref_202473,usr_3422,1898.63,Credit Card,Home & Kitchen,43.3,0.21,North
tx_ref_202474,usr_4506,222.23,Credit Card,Electronics,54.1,0.23,South
tx_ref_202475,usr_6213,417.96,Credit Card,Apparel,27.9,0.17,East
tx_ref_202476,usr_4410,3432.66,UPI,Electronics,18.7,0.12,South
tx_ref_202477,usr_3826,2952.43,Credit Card,Home & Kitchen,26.5,0.2,West
tx_ref_202478,usr_6652,2641.87,UPI,Electronics,38.8,0.28,North
tx_ref_202479,usr_1263,835.65,Credit Card,Electronics,31.1,0.03,North
tx_ref_202480,usr_1899,559.55,UPI,Apparel,41.7,0.18,West
tx_ref_202481,usr_4127,2843.72,Debit Card,Electronics,31.1,0.05,North
tx_ref_202482,usr_1941,1335.31,Debit Card,Electronics,23.9,0.12,North
tx_ref_202483,usr_2476,3156.3,Debit Card,Electronics,35.0,0.08,North
tx_ref_202484,usr_1061,911.18,Debit Card,Electronics,25.3,0.12,South
tx_ref_202485,usr_1803,4352.41,Credit Card,Electronics,26.5,0.22,North
tx_ref_202486,usr_4381,2924.78,UPI,Electronics,30.9,0.02,West
tx_ref_202487,usr_8293,1338.39,Credit Card,Electronics,48.4,0.18,North
tx_ref_202488,usr_4266,1263.68,UPI,Electronics,42.1,0.11,West
tx_ref_202489,usr_5398,101.3,UPI,Home & Kitchen,30.9,0.03,South
tx_ref_202490,usr_4028,2959.32,Credit Card,Home & Kitchen,33.5,0.27,North
tx_ref_202491,usr_6816,282.11,UPI,Apparel,51.8,0.08,East
tx_ref_202492,usr_4809,727.64,UPI,Apparel,41.2,0.08,East
tx_ref_202493,usr_5527,1968.19,Credit Card,Home & Kitchen,26.4,0.24,South
tx_ref_202494,usr_1247,3882.61,Credit Card,Apparel,42.1,0.23,North
tx_ref_202495,usr_3672,969.57,Credit Card,Digital Goods,42.6,0.07,West
tx_ref_202496,usr_3891,459.69,UPI,Home & Kitchen,47.8,0.12,West
tx_ref_202497,usr_1574,1453.92,Credit Card,Apparel,37.0,0.2,West
tx_ref_202498,usr_3346,1274.53,Debit Card,Apparel,46.4,0.03,West
tx_ref_202499,usr_8213,637.23,Cash,Apparel,29.0,0.23,South
